Title                                                           14.02.2022 14:36
________________________________________________________________________________

Title
Evaluation Categories:

Curve Name:
  !&]3[PETBT 1402
Curve Values:
          Index              t             Ts             Tr          Value
                           [s]           [°C]           [°C]        [Wg^-1]
            464            464        192.988        192.667       0.652689
            465            465        192.817          192.5       0.643698
            466            466        192.646        192.333       0.634573
            467            467        192.475        192.167       0.625404
            468            468        192.303            192       0.616099
            469            469        192.132        191.833       0.606763
            470            470         191.96        191.667       0.597395
            471            471        191.789          191.5       0.588058
            472            472        191.618        191.333       0.578709
            473            473        191.446        191.167        0.56936
            474            474        191.275            191        0.56002
            475            475        191.103        190.833       0.550694
            476            476        190.932        190.667       0.541583
            477            477        190.761          190.5       0.532547
            478            478         190.59        190.333        0.52363
            479            479        190.419        190.167       0.514794
            480            480        190.248            190       0.506193
            481            481        190.077        189.833       0.497703
            482            482        189.906        189.667        0.48939
            483            483        189.735          189.5        0.48121
            484            484        189.565        189.333        0.47336
            485            485        189.394        189.167       0.465654
            486            486        189.224            189       0.458159
            487            487        189.053        188.833       0.450815
            488            488        188.883        188.667       0.443847
            489            489        188.713          188.5       0.437056
            490            490        188.543        188.333       0.430519
            491            491        188.373        188.167       0.424158
            492            492        188.204            188       0.418149
            493            493        188.034        187.833       0.412306
            494            494        187.865        187.667       0.406715
            495            495        187.695          187.5        0.40131
            496            496        187.526        187.333       0.396309
            497            497        187.357        187.167       0.391602
            498            498        187.188            187       0.387061
            499            499        187.019        186.833       0.382648
            500            500         186.85        186.667       0.378556
            501            501        186.682          186.5       0.374748
            502            502        186.513        186.333        0.37114
            503            503        186.345        186.167       0.367669
            504            504        186.177            186       0.364491
            505            505        186.008        185.833       0.361433
            506            506         185.84        185.667       0.358555
            507            507        185.672          185.5       0.355821
            508            508        185.504        185.333       0.353358
            509            509        185.336        185.167       0.350983
            510            510        185.168            185       0.348749
            511            511        185.001        184.833       0.346622
            512            512        184.833        184.667       0.344781
            513            513        184.665          184.5       0.343035
            514            514        184.498        184.333       0.341339
            515            515         184.33        184.167       0.339701
            516            516        184.163            184       0.338191
            517            517        183.995        183.833       0.336723
            518            518        183.828        183.667       0.335401
            519            519        183.661          183.5       0.334131
            520            520        183.493        183.333       0.332906
            521            521        183.326        183.167       0.331805
            522            522        183.159            183        0.33074
            523            523        182.992        182.833       0.329695
            524            524        182.824        182.667       0.328676
            525            525        182.657          182.5       0.327761
            526            526         182.49        182.333        0.32682
            527            527        182.323        182.167       0.325963
            528            528        182.156            182        0.32522
            529            529        181.989        181.833       0.324687
            530            530        181.822        181.667       0.324032
            531            531        181.655          181.5        0.32313
            532            532        181.487        181.333       0.322235
            533            533         181.32        181.167       0.321397
            534            534        181.153            181       0.320565
            535            535        180.986        180.833       0.319766
            536            536        180.819        180.667       0.318993
            537            537        180.652          180.5       0.318339
            538            538        180.485        180.333        0.31764
            539            539        180.318        180.167       0.316958
            540            540        180.151            180       0.316338
            541            541        179.984        179.833       0.315762
            542            542        179.817        179.667       0.315176
            543            543         179.65          179.5       0.314602
            544            544        179.483        179.333       0.314031
            545            545        179.316        179.167       0.313514
            546            546        179.149            179        0.31298
            547            547        178.982        178.833       0.312452
            548            548        178.815        178.667       0.311932
            549            549        178.648          178.5       0.311446
            550            550        178.481        178.333       0.310955
            551            551        178.314        178.167       0.310469
            552            552        178.147            178       0.309988
            553            553         177.98        177.833       0.309543
            554            554        177.813        177.667        0.30909
            555            555        177.646          177.5       0.308641
            556            556        177.479        177.333       0.308195
            557            557        177.312        177.167       0.307772
            558            558        177.145            177       0.307341
            559            559        176.978        176.833       0.306915
            560            560        176.811        176.667       0.306493
            561            561        176.644          176.5        0.30609
            562            562        176.477        176.333       0.305685
            563            563        176.311        176.167       0.305283
            564            564        176.144            176       0.304885
            565            565        175.977        175.833       0.304508
            566            566         175.81        175.667       0.304126
            567            567        175.643          175.5       0.303747
            568            568        175.476        175.333       0.303374
            569            569        175.309        175.167       0.303013
            570            570        175.142            175       0.302647
            571            571        174.975        174.833       0.302282
            572            572        174.808        174.667       0.301917
            573            573        174.641          174.5       0.301554
            574            574        174.475        174.333       0.301191
            575            575        174.308        174.167       0.300834
            576            576        174.141            174        0.30048
            577            577        173.974        173.833       0.300133
            578            578        173.807        173.667       0.299789
            579            579         173.64          173.5       0.299452
            580            580        173.473        173.333       0.299122
            581            581        173.306        173.167       0.298819
            582            582        173.139            173       0.298505
            583            583        172.973        172.833       0.298187
            584            584        172.806        172.667       0.297868
            585            585        172.639          172.5       0.297574
            586            586        172.472        172.333       0.297273
            587            587        172.305        172.167       0.296976
            588            588        172.138            172       0.296681
            589            589        171.971        171.833       0.296384
            590            590        171.804        171.667       0.296086
            591            591        171.638          171.5       0.295788
            592            592        171.471        171.333       0.295494
            593            593        171.304        171.167       0.295201
            594            594        171.137            171        0.29491
            595            595         170.97        170.833       0.294624
            596            596        170.803        170.667       0.294341
            597            597        170.636          170.5       0.294056
            598            598        170.469        170.333       0.293786
            599            599        170.303        170.167       0.293512
            600            600        170.136            170       0.293239
            601            601        169.969        169.833       0.292966
            602            602        169.802        169.667       0.292696
            603            603        169.635          169.5       0.292424
            604            604        169.468        169.333       0.292153
            605            605        169.301        169.167       0.291885
            606            606        169.135            169        0.29162
            607            607        168.968        168.833       0.291357
            608            608        168.801        168.667       0.291096
            609            609        168.634          168.5       0.290836
            610            610        168.467        168.333       0.290588
            611            611          168.3        168.167       0.290336
            612            612        168.134            168       0.290079
            613            613        167.967        167.833       0.289825
            614            614          167.8        167.667       0.289579
            615            615        167.633          167.5       0.289327
            616            616        167.466        167.333       0.289068
            617            617        167.299        167.167       0.288812
            618            618        167.132            167        0.28857
            619            619        166.966        166.833       0.288342
            620            620        166.799        166.667       0.288082
            621            621        166.632          166.5        0.28778
            622            622        166.465        166.333       0.287681
            623            623        166.298        166.167       0.287495
            624            624        166.131            166       0.287288
            625            625        165.965        165.833       0.287079
            626            626        165.798        165.667       0.286846
            627            627        165.631          165.5       0.286617
            628            628        165.464        165.333       0.286386
            629            629        165.297        165.167       0.286148
            630            630         165.13            165       0.285902
            631            631        164.964        164.833       0.285666
            632            632        164.797        164.667        0.28543
            633            633         164.63          164.5       0.285193
            634            634        164.463        164.333       0.284956
            635            635        164.296        164.167        0.28472
            636            636        164.129            164       0.284488
            637            637        163.963        163.833       0.284256
            638            638        163.796        163.667        0.28402
            639            639        163.629          163.5       0.283795
            640            640        163.462        163.333       0.283583
            641            641        163.295        163.167       0.283382
            642            642        163.128            163       0.283188
            643            643        162.962        162.833       0.282984
            644            644        162.795        162.667       0.282769
            645            645        162.628          162.5       0.282551
            646            646        162.461        162.333       0.282326
            647            647        162.294        162.167       0.282102
            648            648        162.127            162       0.281885
            649            649        161.961        161.833       0.281672
            650            650        161.794        161.667       0.281454
            651            651        161.627          161.5       0.281234
            652            652         161.46        161.333       0.281013
            653            653        161.293        161.167       0.280792
            654            654        161.126            161       0.280585
            655            655         160.96        160.833       0.280374
            656            656        160.793        160.667       0.280157
            657            657        160.626          160.5       0.279933
            658            658        160.459        160.333       0.279706
            659            659        160.292        160.167       0.279487
            660            660        160.126            160       0.279268
            661            661        159.959        159.833       0.279052
            662            662        159.792        159.667       0.278837
            663            663        159.625          159.5       0.278629
            664            664        159.458        159.333       0.278421
            665            665        159.291        159.167       0.278216
            666            666        159.125            159       0.278013
            667            667        158.958        158.833       0.277805
            668            668        158.791        158.667       0.277599
            669            669        158.624          158.5       0.277393
            670            670        158.457        158.333       0.277186
            671            671         158.29        158.167       0.276983
            672            672        158.124            158       0.276779
            673            673        157.957        157.833       0.276576
            674            674         157.79        157.667        0.27638
            675            675        157.623          157.5       0.276191
            676            676        157.456        157.333       0.275992
            677            677         157.29        157.167       0.275788
            678            678        157.123            157       0.275583
            679            679        156.956        156.833       0.275374
            680            680        156.789        156.667       0.275166
            681            681        156.622          156.5       0.274955
            682            682        156.455        156.333       0.274744
            683            683        156.289        156.167       0.274538
            684            684        156.122            156       0.274337
            685            685        155.955        155.833       0.274137
            686            686        155.788        155.667       0.273936
            687            687        155.621          155.5       0.273746
            688            688        155.454        155.333       0.273555
            689            689        155.288        155.167       0.273362
            690            690        155.121            155       0.273169
            691            691        154.954        154.833       0.272981
            692            692        154.787        154.667       0.272789
            693            693         154.62          154.5       0.272597
            694            694        154.454        154.333       0.272405
            695            695        154.287        154.167       0.272218
            696            696         154.12            154       0.272028
            697            697        153.953        153.833       0.271834
            698            698        153.786        153.667       0.271637
            699            699         153.62          153.5       0.271449
            700            700        153.453        153.333       0.271261
            701            701        153.286        153.167       0.271077
            702            702        153.119            153       0.270893
            703            703        152.952        152.833       0.270715
            704            704        152.786        152.667       0.270532
            705            705        152.619          152.5       0.270345
            706            706        152.452        152.333       0.270151
            707            707        152.285        152.167        0.26995
            708            708        152.118            152       0.269753
            709            709        151.951        151.833       0.269559
            710            710        151.785        151.667       0.269368
            711            711        151.618          151.5       0.269172
            712            712        151.451        151.333       0.268982
            713            713        151.284        151.167       0.268796
            714            714        151.117            151        0.26861
            715            715        150.951        150.833       0.268431
            716            716        150.784        150.667       0.268252
            717            717        150.617          150.5       0.268075
            718            718         150.45        150.333       0.267899
            719            719        150.283        150.167       0.267725
            720            720        150.117            150       0.267546
            721            721         149.95        149.833       0.267365
            722            722        149.783        149.667       0.267181
            723            723        149.616          149.5       0.266999
            724            724        149.449        149.333       0.266819
            725            725        149.282        149.167       0.266641
            726            726        149.116            149       0.266472
            727            727        148.949        148.833       0.266306
            728            728        148.782        148.667        0.26615
            729            729        148.615          148.5       0.265987
            730            730        148.448        148.333       0.265814
            731            731        148.282        148.167       0.265628
            732            732        148.115            148       0.265442
            733            733        147.948        147.833       0.265254
            734            734        147.781        147.667       0.265062
            735            735        147.614          147.5       0.264864
            736            736        147.448        147.333       0.264651
            737            737        147.281        147.167       0.264445
            738            738        147.114            147       0.264243
            739            739        146.947        146.833       0.264044
            740            740         146.78        146.667       0.263859
            741            741        146.614          146.5       0.263687
            742            742        146.447        146.333       0.263516
            743            743         146.28        146.167       0.263341
            744            744        146.113            146       0.263198
            745            745        145.946        145.833       0.263038
            746            746         145.78        145.667       0.262874
            747            747        145.613          145.5       0.262708
            748            748        145.446        145.333       0.262543
            749            749        145.279        145.167       0.262379
            750            750        145.112            145       0.262211
            751            751        144.946        144.833       0.262041
            752            752        144.779        144.667       0.261874
            753            753        144.612          144.5       0.261706
            754            754        144.445        144.333       0.261536
            755            755        144.278        144.167       0.261366
            756            756        144.112            144       0.261186
            757            757        143.945        143.833       0.261015
            758            758        143.778        143.667       0.260858
            759            759        143.611          143.5       0.260709
            760            760        143.444        143.333       0.260566
            761            761        143.278        143.167       0.260411
            762            762        143.111            143        0.26025
            763            763        142.944        142.833       0.260089
            764            764        142.777        142.667       0.259938
            765            765         142.61          142.5       0.259786
            766            766        142.444        142.333       0.259631
            767            767        142.277        142.167       0.259475
            768            768         142.11            142       0.259322
            769            769        141.943        141.833       0.259168
            770            770        141.776        141.667       0.259011
            771            771         141.61          141.5       0.258851
            772            772        141.443        141.333        0.25869
            773            773        141.276        141.167       0.258534
            774            774        141.109            141       0.258381
            775            775        140.942        140.833       0.258231
            776            776        140.776        140.667       0.258077
            777            777        140.609          140.5       0.257929
            778            778        140.442        140.333       0.257778
            779            779        140.275        140.167       0.257625
            780            780        140.109            140       0.257471
            781            781        139.942        139.833       0.257313
            782            782        139.775        139.667       0.257155
            783            783        139.608          139.5       0.257002
            784            784        139.441        139.333       0.256849
            785            785        139.275        139.167         0.2567
            786            786        139.108            139       0.256547
            787            787        138.941        138.833       0.256393
            788            788        138.774        138.667       0.256239
            789            789        138.607          138.5       0.256091
            790            790        138.441        138.333       0.255938
            791            791        138.274        138.167       0.255774
            792            792        138.107            138       0.255605
            793            793         137.94        137.833        0.25544
            794            794        137.773        137.667       0.255275
            795            795        137.607          137.5       0.255109
            796            796         137.44        137.333       0.254949
            797            797        137.273        137.167       0.254785
            798            798        137.106            137        0.25462
            799            799        136.939        136.833       0.254456
            800            800        136.773        136.667       0.254292
            801            801        136.606          136.5        0.25413
            802            802        136.439        136.333       0.253978
            803            803        136.272        136.167       0.253829
            804            804        136.105            136       0.253674
            805            805        135.939        135.833       0.253523
            806            806        135.772        135.667       0.253373
            807            807        135.605          135.5       0.253225
            808            808        135.438        135.333       0.253077
            809            809        135.271        135.167       0.252931
            810            810        135.105            135       0.252789
            811            811        134.938        134.833       0.252643
            812            812        134.771        134.667       0.252499
            813            813        134.604          134.5       0.252361
            814            814        134.438        134.333       0.252215
            815            815        134.271        134.167       0.252065
            816            816        134.104            134       0.251916
            817            817        133.937        133.833        0.25176
            818            818         133.77        133.667       0.251616
            819            819        133.604          133.5       0.251475
            820            820        133.437        133.333       0.251337
            821            821         133.27        133.167        0.25122
            822            822        133.103            133       0.251097
            823            823        132.937        132.833       0.250972
            824            824         132.77        132.667       0.250849
            825            825        132.603          132.5       0.250734
            826            826        132.436        132.333       0.250614
            827            827        132.269        132.167       0.250494
            828            828        132.103            132       0.250376
            829            829        131.936        131.833       0.250242
            830            830        131.769        131.667       0.250114
            831            831        131.602          131.5        0.24999
            832            832        131.436        131.333       0.249859
            833            833        131.269        131.167       0.249719
            834            834        131.102            131        0.24958
            835            835        130.935        130.833       0.249445
            836            836        130.768        130.667       0.249313
            837            837        130.602          130.5        0.24919
            838            838        130.435        130.333       0.249072
            839            839        130.268        130.167       0.248953
            840            840        130.101            130       0.248835
            841            841        129.934        129.833       0.248718
            842            842        129.768        129.667       0.248605
            843            843        129.601          129.5       0.248482
            844            844        129.434        129.333       0.248346
            845            845        129.267        129.167       0.248204
            846            846        129.101            129       0.248041
            847            847        128.934        128.833       0.247877
            848            848        128.767        128.667       0.247694
            849            849          128.6          128.5       0.247501
            850            850        128.433        128.333       0.247297
            851            851        128.267        128.167       0.247104
            852            852          128.1            128       0.246879
            853            853        127.933        127.833       0.246617
            854            854        127.766        127.667       0.246572
            855            855        127.599          127.5       0.246501
            856            856        127.433        127.333       0.246411
            857            857        127.266        127.167       0.246305
            858            858        127.099            127        0.24619
            859            859        126.932        126.833        0.24607
            860            860        126.766        126.667       0.245952
            861            861        126.599          126.5       0.245835
            862            862        126.432        126.333       0.245671
            863            863        126.265        126.167       0.245515
            864            864        126.098            126        0.24537
            865            865        125.932        125.833       0.245227
            866            866        125.765        125.667        0.24508
            867            867        125.598          125.5       0.244953
            868            868        125.431        125.333       0.244821
            869            869        125.265        125.167        0.24469
            870            870        125.098            125       0.244589
            871            871        124.931        124.833       0.244473
            872            872        124.764        124.667        0.24435
            873            873        124.597          124.5       0.244224
            874            874        124.431        124.333       0.244073
            875            875        124.264        124.167       0.243929
            876            876        124.097            124       0.243787
            877            877         123.93        123.833       0.243646
            878            878        123.764        123.667       0.243483
            879            879        123.597          123.5       0.243335
            880            880         123.43        123.333       0.243204
            881            881        123.263        123.167       0.243079
            882            882        123.096            123        0.24294
            883            883         122.93        122.833       0.242802
            884            884        122.763        122.667       0.242655
            885            885        122.596          122.5       0.242569
            886            886        122.429        122.333       0.242317
            887            887        122.262        122.167       0.242152
            888            888        122.096            122       0.242105
            889            889        121.929        121.833        0.24207
            890            890        121.762        121.667       0.242005
            891            891        121.595          121.5       0.241928
            892            892        121.429        121.333       0.241786
            893            893        121.262        121.167       0.241654
            894            894        121.095            121       0.241485
            895            895        120.928        120.833       0.241346
            896            896        120.762        120.667       0.241222
            897            897        120.595          120.5       0.241106
            898            898        120.428        120.333       0.241005
            899            899        120.261        120.167       0.240898
            900            900        120.094            120       0.240788
            901            901        119.928        119.833       0.240681
            902            902        119.761        119.667       0.240571
            903            903        119.594          119.5        0.24045
            904            904        119.427        119.333       0.240329
            905            905        119.261        119.167       0.240211
            906            906        119.094            119       0.240078
            907            907        118.927        118.833       0.239953
            908            908         118.76        118.667       0.239834
            909            909        118.594          118.5       0.239717
            910            910        118.427        118.333       0.239605
            911            911         118.26        118.167       0.239507
            912            912        118.093            118       0.239398
            913            913        117.926        117.833       0.239286
            914            914         117.76        117.667       0.239173
            915            915        117.593          117.5       0.239054
            916            916        117.426        117.333       0.238925
            917            917        117.259        117.167       0.238784
            918            918        117.093            117        0.23864
            919            919        116.926        116.833        0.23849
            920            920        116.759        116.667       0.238363
            921            921        116.592          116.5        0.23824
            922            922        116.425        116.333       0.238118
            923            923        116.259        116.167        0.23801
            924            924        116.092            116       0.237888
            925            925        115.925        115.833        0.23776
            926            926        115.758        115.667       0.237624
            927            927        115.592          115.5       0.237462
            928            928        115.425        115.333       0.237312
            929            929        115.258        115.167       0.237179
            930            930        115.091            115       0.237054
            931            931        114.924        114.833       0.236921
            932            932        114.758        114.667       0.236798
            933            933        114.591          114.5       0.236682
            934            934        114.424        114.333       0.236568
            935            935        114.257        114.167       0.236482
            936            936        114.091            114       0.236387
            937            937        113.924        113.833       0.236294
            938            938        113.757        113.667       0.236205
            939            939         113.59          113.5       0.236124
            940            940        113.424        113.333       0.236029
            941            941        113.257        113.167        0.23593
            942            942         113.09            113       0.235826
            943            943        112.923        112.833       0.235708
            944            944        112.757        112.667       0.235594
            945            945         112.59          112.5       0.235479
            946            946        112.423        112.333       0.235367
            947            947        112.256        112.167       0.235254
            948            948        112.089            112       0.235149
            949            949        111.923        111.833        0.23505
            950            950        111.756        111.667       0.234952
            951            951        111.589          111.5        0.23484
            952            952        111.422        111.333       0.234716
            953            953        111.256        111.167         0.2346
            954            954        111.089            111       0.234482
            955            955        110.922        110.833       0.234332
            956            956        110.755        110.667       0.234204
            957            957        110.589          110.5       0.234083
            958            958        110.422        110.333        0.23396
            959            959        110.255        110.167       0.233851
            960            960        110.088            110       0.233736
            961            961        109.921        109.833       0.233614
            962            962        109.755        109.667       0.233485
            963            963        109.588          109.5       0.233358
            964            964        109.421        109.333       0.233233
            965            965        109.254        109.167       0.233115
            966            966        109.088            109       0.233006
            967            967        108.921        108.833       0.232909
            968            968        108.754        108.667       0.232815
            969            969        108.587          108.5       0.232716
            970            970        108.421        108.333       0.232614
            971            971        108.254        108.167        0.23251
            972            972        108.087            108       0.232395
            973            973         107.92        107.833       0.232274
            974            974        107.753        107.667       0.232151
            975            975        107.587          107.5       0.231996
            976            976         107.42        107.333       0.231859
            977            977        107.253        107.167       0.231725
            978            978        107.086            107       0.231596
            979            979         106.92        106.833       0.231469
            980            980        106.753        106.667       0.231355
            981            981        106.586          106.5       0.231238
            982            982        106.419        106.333       0.231124
            983            983        106.253        106.167       0.231007
            984            984        106.086            106       0.230893
            985            985        105.919        105.833       0.230776
            986            986        105.752        105.667       0.230653
            987            987        105.585          105.5       0.230531
            988            988        105.419        105.333       0.230409
            989            989        105.252        105.167        0.23029
            990            990        105.085            105       0.230178
            991            991        104.918        104.833       0.230069
            992            992        104.752        104.667       0.229978
            993            993        104.585          104.5       0.229878
            994            994        104.418        104.333       0.229774
            995            995        104.251        104.167       0.229673
            996            996        104.085            104       0.229583
            997            997        103.918        103.833       0.229482
            998            998        103.751        103.667       0.229379
            999            999        103.584          103.5       0.229283
           1000           1000        103.418        103.333       0.229174
           1001           1001        103.251        103.167       0.229063
           1002           1002        103.084            103       0.228944
           1003           1003        102.917        102.833       0.228815
           1004           1004         102.75        102.667       0.228674
           1005           1005        102.584          102.5        0.22854
           1006           1006        102.417        102.333       0.228406
           1007           1007         102.25        102.167       0.228275
           1008           1008        102.083            102       0.228147
           1009           1009        101.917        101.833       0.228019
           1010           1010         101.75        101.667        0.22789
           1011           1011        101.583          101.5       0.227758
           1012           1012        101.416        101.333       0.227651
           1013           1013         101.25        101.167       0.227542
           1014           1014        101.083            101        0.22742
           1015           1015        100.916        100.833       0.227294
           1016           1016        100.749        100.667        0.22718
           1017           1017        100.582          100.5       0.227068
           1018           1018        100.416        100.333       0.226961
           1019           1019        100.249        100.167        0.22686
           1020           1020        100.082            100       0.226755
           1021           1021        99.9154        99.8333       0.226652
           1022           1022        99.7486        99.6667       0.226545
           1023           1023        99.5819           99.5       0.226434
           1024           1024        99.4151        99.3333        0.22633
           1025           1025        99.2483        99.1667       0.226218
           1026           1026        99.0816             99       0.226098
           1027           1027        98.9148        98.8333       0.225977
           1028           1028         98.748        98.6667       0.225858
           1029           1029        98.5813           98.5        0.22574
           1030           1030        98.4145        98.3333        0.22562
           1031           1031        98.2477        98.1667       0.225501
           1032           1032         98.081             98       0.225386
           1033           1033        97.9142        97.8333       0.225278
           1034           1034        97.7474        97.6667       0.225172
           1035           1035        97.5807           97.5       0.225067
           1036           1036        97.4139        97.3333       0.224974
           1037           1037        97.2472        97.1667       0.224871
           1038           1038        97.0804             97       0.224772
           1039           1039        96.9136        96.8333       0.224679
           1040           1040        96.7469        96.6667       0.224576
           1041           1041        96.5801           96.5        0.22446
           1042           1042        96.4133        96.3333       0.224341
           1043           1043        96.2466        96.1667       0.224216
           1044           1044        96.0798             96       0.224082
           1045           1045         95.913        95.8333       0.223961
           1046           1046        95.7463        95.6667        0.22384
           1047           1047        95.5795           95.5       0.223726
           1048           1048        95.4127        95.3333       0.223618
           1049           1049         95.246        95.1667        0.22353
           1050           1050        95.0792             95       0.223427
           1051           1051        94.9125        94.8333        0.22331
           1052           1052        94.7457        94.6667       0.223181
           1053           1053        94.5789           94.5        0.22306
           1054           1054        94.4122        94.3333       0.222939
           1055           1055        94.2454        94.1667        0.22281
           1056           1056        94.0786             94       0.222678
