Title                                                           02.12.2022 08:56
________________________________________________________________________________

Title
Evaluation Categories:

Curve Name:
  !&BBImp_22_03_04
Curve Values:
          Index              t             Ts             Tr          Value
                           [s]           [°C]           [°C]        [Wg^-1]
           3337           3337        53.9261        53.8333       0.323765
           3338           3338        53.7593        53.6667       0.323679
           3339           3339        53.5925           53.5        0.32359
           3340           3340        53.4257        53.3333       0.323504
           3341           3341        53.2589        53.1667       0.323351
           3342           3342        53.0921             53       0.323232
           3343           3343        52.9254        52.8333       0.323131
           3344           3344        52.7586        52.6667       0.323024
           3345           3345        52.5918           52.5        0.32291
           3346           3346         52.425        52.3333       0.322807
           3347           3347        52.2583        52.1667       0.322712
           3348           3348        52.0915             52       0.322612
           3349           3349        51.9247        51.8333        0.32257
           3350           3350        51.7579        51.6667       0.322504
           3351           3351        51.5912           51.5         0.3225
           3352           3352        51.4245        51.3333       0.322616
           3353           3353        51.2576        51.1667       0.322286
           3354           3354        51.0908             51       0.322016
           3355           3355         50.924        50.8333       0.321872
           3356           3356        50.7573        50.6667       0.321886
           3357           3357        50.5905           50.5       0.321995
           3358           3358        50.4237        50.3333       0.321704
           3359           3359        50.2569        50.1667       0.321528
           3360           3360        50.0901             50        0.32138
           3361           3361        49.9233        49.8333       0.321225
           3362           3362        49.7565        49.6667       0.321115
           3363           3363        49.5898           49.5       0.321032
           3364           3364         49.423        49.3333       0.320965
           3365           3365        49.2562        49.1667        0.32088
           3366           3366        49.0895             49       0.320822
           3367           3367        48.9227        48.8333       0.320735
           3368           3368        48.7559        48.6667       0.320656
           3369           3369        48.5891           48.5       0.320579
           3370           3370        48.4224        48.3333       0.320422
           3371           3371        48.2556        48.1667       0.320309
           3372           3372        48.0888             48       0.320155
           3373           3373         47.922        47.8333       0.319907
           3374           3374        47.7552        47.6667       0.319902
           3375           3375        47.5884           47.5       0.319815
           3376           3376        47.4217        47.3333       0.319714
           3377           3377        47.2549        47.1667       0.319623
           3378           3378        47.0881             47       0.319589
           3379           3379        46.9214        46.8333       0.319535
           3380           3380        46.7546        46.6667       0.319485
           3381           3381        46.5878           46.5       0.319455
           3382           3382        46.4211        46.3333       0.319344
           3383           3383        46.2543        46.1667       0.319218
           3384           3384        46.0875             46       0.319059
           3385           3385        45.9207        45.8333       0.318852
           3386           3386         45.754        45.6667       0.319074
           3387           3387        45.5872           45.5       0.319001
           3388           3388        45.4205        45.3333        0.31896
           3389           3389        45.2537        45.1667        0.31901
           3390           3390         45.087             45       0.319026
           3391           3391        44.9202        44.8333       0.319011
           3392           3392        44.7535        44.6667       0.318923
           3393           3393        44.5867           44.5       0.318821
           3394           3394        44.4199        44.3333       0.318706
           3395           3395        44.2531        44.1667       0.318619
           3396           3396        44.0863             44       0.318525
           3397           3397        43.9196        43.8333       0.318431
           3398           3398        43.7528        43.6667       0.318344
           3399           3399         43.586           43.5       0.318266
           3400           3400        43.4193        43.3333       0.318186
           3401           3401        43.2525        43.1667       0.318108
           3402           3402        43.0857             43        0.31803
           3403           3403        42.9189        42.8333       0.317964
           3404           3404        42.7522        42.6667       0.317873
           3405           3405        42.5854           42.5       0.317684
           3406           3406        42.4186        42.3333        0.31748
           3407           3407        42.2518        42.1667       0.317381
           3408           3408         42.085             42       0.317372
           3409           3409        41.9183        41.8333       0.317384
           3410           3410        41.7516        41.6667       0.317513
           3411           3411         41.585           41.5       0.317976
           3412           3412        41.4183        41.3333       0.318447
           3413           3413        41.2517        41.1667       0.318833
           3414           3414         41.085             41       0.319096
           3415           3415        40.9183        40.8333       0.319331
           3416           3416        40.7516        40.6667       0.319514
           3417           3417        40.5849           40.5       0.319664
           3418           3418        40.4182        40.3333       0.319684
           3419           3419        40.2514        40.1667       0.319726
           3420           3420        40.0847             40       0.319741
           3421           3421        39.9179        39.8333       0.319686
           3422           3422        39.7512        39.6667       0.319653
           3423           3423        39.5844           39.5       0.319631
           3424           3424        39.4176        39.3333       0.319601
           3425           3425        39.2509        39.1667       0.319601
           3426           3426        39.0842             39       0.319655
           3427           3427        38.9174        38.8333       0.319574
           3428           3428        38.7506        38.6667       0.319517
           3429           3429        38.5839           38.5       0.319458
           3430           3430        38.4171        38.3333       0.319399
           3431           3431        38.2503        38.1667       0.319294
           3432           3432        38.0836             38       0.319213
           3433           3433        37.9168        37.8333        0.31913
           3434           3434          37.75        37.6667       0.319041
           3435           3435        37.5832           37.5       0.318931
           3436           3436        37.4165        37.3333       0.318828
           3437           3437        37.2497        37.1667       0.318716
           3438           3438        37.0829             37       0.318594
           3439           3439        36.9161        36.8333        0.31845
           3440           3440        36.7493        36.6667       0.318307
           3441           3441        36.5825           36.5       0.318152
           3442           3442        36.4157        36.3333       0.317997
           3443           3443         36.249        36.1667       0.317832
           3444           3444        36.0822             36       0.317677
           3445           3445        35.9154        35.8333       0.317528
           3446           3446        35.7486        35.6667       0.317396
           3447           3447        35.5818           35.5        0.31729
           3448           3448         35.415        35.3333       0.317173
           3449           3449        35.2483        35.1667        0.31705
           3450           3450        35.0815             35       0.316916
           3451           3451        34.9147        34.8333       0.316786
           3452           3452        34.7479        34.6667       0.316633
           3453           3453        34.5811           34.5       0.316472
           3454           3454        34.4143        34.3333       0.316322
           3455           3455        34.2475        34.1667        0.31616
           3456           3456        34.0807             34       0.316009
           3457           3457         33.914        33.8333       0.315856
           3458           3458        33.7472        33.6667       0.315702
           3459           3459        33.5804           33.5       0.315548
           3460           3460        33.4136        33.3333       0.315374
           3461           3461        33.2468        33.1667       0.315172
           3462           3462          33.08             33       0.314985
           3463           3463        32.9132        32.8333       0.314975
           3464           3464        32.7465        32.6667       0.314906
           3465           3465        32.5797           32.5       0.314884
           3466           3466         32.413        32.3333       0.314932
           3467           3467        32.2462        32.1667       0.314583
           3468           3468        32.0793             32       0.314378
           3469           3469        31.9126        31.8333       0.314226
           3470           3470        31.7458        31.6667       0.314133
           3471           3471         31.579           31.5       0.314044
           3472           3472        31.4123        31.3333       0.313963
           3473           3473        31.2454        31.1667       0.313734
           3474           3474        31.0786             31       0.313404
           3475           3475        30.9119        30.8333        0.31341
           3476           3476        30.7451        30.6667       0.313416
           3477           3477        30.5784           30.5        0.31337
           3478           3478        30.4116        30.3333       0.313316
           3479           3479        30.2448        30.1667       0.313178
           3480           3480         30.078             30       0.313082
           3481           3481        29.9113        29.8333        0.31299
           3482           3482        29.7445        29.6667       0.312904
           3483           3483        29.5777           29.5       0.312798
           3484           3484         29.411        29.3333       0.312687
           3485           3485        29.2442        29.1667       0.312586
           3486           3486        29.0774             29       0.312522
           3487           3487        28.9106        28.8333       0.312307
           3488           3488        28.7438        28.6667       0.312154
           3489           3489         28.577           28.5       0.312001
           3490           3490        28.4103        28.3333       0.311817
           3491           3491        28.2435        28.1667        0.31163
           3492           3492        28.0767             28       0.311419
           3493           3493        27.9099        27.8333       0.311176
           3494           3494        27.7431        27.6667       0.311054
           3495           3495        27.5763           27.5       0.310976
           3496           3496        27.4095        27.3333       0.310897
           3497           3497        27.2428        27.1667       0.310781
           3498           3498         27.076             27       0.310679
           3499           3499        26.9092        26.8333       0.310578
           3500           3500        26.7424        26.6667       0.310385
           3501           3501        26.5756           26.5       0.310231
           3502           3502        26.4089        26.3333       0.310314
           3503           3503        26.2422        26.1667       0.310387
           3504           3504        26.0754             26       0.310259
           3505           3505        25.9086        25.8333        0.31009
           3506           3506        25.7418        25.6667       0.309945
           3507           3507        25.5751           25.5       0.309817
           3508           3508        25.4083        25.3333       0.309679
           3509           3509        25.2415        25.1667       0.309529
           3510           3510        25.0747             25       0.309474
           3511           3511         24.908        24.8333       0.309664
           3512           3512        24.7413        24.6667       0.309731
           3513           3513        24.5745           24.5       0.309579
           3514           3514        24.4077        24.3333       0.309463
           3515           3515         24.241        24.1667       0.309378
           3516           3516        24.0742             24       0.309334
           3517           3517        23.9075        23.8333       0.309262
           3518           3518        23.7407        23.6667       0.309185
           3519           3519        23.5739           23.5       0.309114
           3520           3520        23.4072        23.3333       0.309083
           3521           3521        23.2404        23.1667       0.309041
           3522           3522        23.0737             23       0.308982
           3523           3523        22.9069        22.8333       0.308952
           3524           3524        22.7402        22.6667       0.309035
           3525           3525        22.5734           22.5       0.309069
           3526           3526        22.4067        22.3333         0.3091
           3527           3527          22.24        22.1667       0.309146
           3528           3528        22.0732             22       0.309168
           3529           3529        21.9064        21.8333       0.309045
           3530           3530        21.7396        21.6667        0.30868
           3531           3531        21.5728           21.5       0.308554
           3532           3532        21.4061        21.3333       0.308628
           3533           3533        21.2393        21.1667       0.308551
           3534           3534        21.0725             21       0.308246
           3535           3535        20.9058        20.8333       0.308172
           3536           3536         20.739        20.6667       0.308052
           3537           3537        20.5722           20.5       0.307981
           3538           3538        20.4055        20.3333       0.307885
           3539           3539        20.2386        20.1667       0.307481
           3540           3540        20.0719             20       0.307429
           3541           3541        19.9051        19.8333       0.307485
           3542           3542        19.7384        19.6667       0.307534
           3543           3543        19.5716           19.5       0.307401
           3544           3544        19.4048        19.3333       0.307272
           3545           3545         19.238        19.1667       0.307132
           3546           3546        19.0713             19        0.30697
           3547           3547        18.9045        18.8333        0.30681
           3548           3548        18.7377        18.6667       0.306628
           3549           3549        18.5709           18.5       0.306466
           3550           3550        18.4041        18.3333       0.306315
           3551           3551        18.2374        18.1667       0.306174
           3552           3552        18.0706             18       0.306053
           3553           3553        17.9038        17.8333       0.305936
           3554           3554         17.737        17.6667       0.305807
           3555           3555        17.5703           17.5       0.305681
           3556           3556        17.4035        17.3333       0.305625
           3557           3557        17.2367        17.1667       0.305537
           3558           3558        17.0699             17        0.30516
           3559           3559         16.903        16.8333       0.304698
           3560           3560        16.7364        16.6667       0.304938
           3561           3561        16.5696           16.5       0.305075
           3562           3562        16.4029        16.3333       0.305069
           3563           3563        16.2361        16.1667       0.304912
           3564           3564        16.0693             16       0.304741
           3565           3565        15.9025        15.8333       0.304533
           3566           3566        15.7358        15.6667       0.304512
           3567           3567        15.5691           15.5       0.304696
           3568           3568        15.4023        15.3333       0.304641
           3569           3569        15.2355        15.1667       0.304505
           3570           3570        15.0688             15       0.304401
           3571           3571         14.902        14.8333       0.304279
           3572           3572        14.7352        14.6667       0.304166
           3573           3573        14.5685           14.5        0.30403
           3574           3574        14.4017        14.3333       0.303922
           3575           3575        14.2349        14.1667       0.303832
           3576           3576        14.0682             14       0.303744
           3577           3577        13.9014        13.8333       0.303677
           3578           3578        13.7346        13.6667       0.303599
           3579           3579        13.5679           13.5       0.303516
           3580           3580        13.4011        13.3333       0.303421
           3581           3581        13.2343        13.1667       0.303346
           3582           3582        13.0676             13       0.303275
           3583           3583        12.9008        12.8333       0.303204
           3584           3584        12.7341        12.6667       0.303142
           3585           3585        12.5673           12.5       0.303085
           3586           3586        12.4005        12.3333        0.30304
           3587           3587        12.2338        12.1667       0.302992
           3588           3588         12.067             12       0.302942
           3589           3589        11.9003        11.8333       0.302924
           3590           3590        11.7335        11.6667       0.302937
           3591           3591        11.5668           11.5        0.30279
           3592           3592           11.4        11.3333        0.30261
           3593           3593        11.2332        11.1667        0.30246
           3594           3594        11.0664             11       0.302409
           3595           3595        10.8997        10.8333       0.302339
           3596           3596        10.7329        10.6667       0.302208
           3597           3597        10.5661           10.5        0.30197
           3598           3598        10.3994        10.3333        0.30202
           3599           3599        10.2327        10.1667       0.302148
           3600           3600        10.0659             10       0.302297
           3601           3601        9.89915        9.83333       0.302068
           3602           3602        9.73237        9.66667       0.301936
           3603           3603        9.56558            9.5       0.301733
           3604           3604        9.39874        9.33333       0.301275
           3605           3605        9.23199        9.16667       0.301258
           3606           3606        9.06522              9       0.301118
           3607           3607        8.89844        8.83333       0.300983
           3608           3608        8.73168        8.66667       0.300903
           3609           3609        8.56493            8.5       0.300876
           3610           3610         8.3982        8.33333       0.300934
           3611           3611        8.23146        8.16667       0.300956
           3612           3612        8.06472              8       0.300985
           3613           3613        7.89798        7.83333       0.301025
           3614           3614        7.73125        7.66667         0.3011
           3615           3615        7.56452            7.5       0.301164
           3616           3616        7.39779        7.33333       0.301229
           3617           3617        7.23106        7.16667       0.301314
           3618           3618        7.06434              7       0.301403
           3619           3619        6.89761        6.83333       0.301495
           3620           3620         6.7309        6.66667       0.301623
           3621           3621         6.5642            6.5       0.301833
           3622           3622        6.39744        6.33333       0.301778
           3623           3623        6.23075        6.16667       0.302049
           3624           3624        6.06404              6        0.30219
           3625           3625        5.89723        5.83333       0.301888
           3626           3626        5.73047        5.66667       0.301825
           3627           3627        5.56373            5.5       0.301836
           3628           3628        5.39698        5.33333       0.301849
           3629           3629        5.23024        5.16667       0.301857
           3630           3630        5.06349              5       0.301833
           3631           3631        4.89671        4.83333       0.301656
           3632           3632        4.72992        4.66667       0.301456
           3633           3633        4.56317            4.5       0.301448
           3634           3634         4.3964        4.33333        0.30131
           3635           3635        4.22963        4.16667        0.30118
           3636           3636        4.06286              4       0.301072
           3637           3637        3.89612        3.83333       0.301073
           3638           3638        3.72936        3.66667       0.301045
           3639           3639        3.56261            3.5       0.301006
           3640           3640        3.39584        3.33333       0.300892
           3641           3641        3.22907        3.16667       0.300759
           3642           3642        3.06229              3       0.300582
           3643           3643        2.89551        2.83333       0.300439
           3644           3644        2.72874        2.66667       0.300295
           3645           3645        2.56197            2.5       0.300147
           3646           3646        2.39518        2.33333       0.299969
           3647           3647        2.22842        2.16667       0.299865
           3648           3648        2.06168              2       0.299899
           3649           3649        1.89494        1.83333       0.299938
           3650           3650         1.7282        1.66667       0.299919
           3651           3651        1.56144            1.5       0.299882
           3652           3652        1.39466        1.33333       0.299686
           3653           3653        1.22783        1.16667       0.299284
           3654           3654        1.06103              1        0.29898
           3655           3655       0.894242       0.833333       0.298787
           3656           3656       0.727472       0.666667        0.29866
           3657           3657       0.560714            0.5       0.298593
           3658           3658       0.393971       0.333333       0.298601
           3659           3659       0.227221       0.166667       0.298573
           3660           3660      0.0604699              0       0.298538
           3661           3661      -0.106285      -0.166667       0.298486
           3662           3662      -0.273032      -0.333333       0.298472
           3663           3663      -0.439767           -0.5       0.298516
           3664           3664      -0.606521      -0.666667       0.298467
           3665           3665      -0.773309      -0.833333       0.298248
           3666           3666      -0.940095             -1       0.298044
           3667           3667       -1.10687       -1.16667       0.297897
           3668           3668       -1.27364       -1.33333       0.297747
           3669           3669       -1.44042           -1.5       0.297587
           3670           3670       -1.60719       -1.66667       0.297455
           3671           3671       -1.77396       -1.83333        0.29732
           3672           3672       -1.94073             -2       0.297201
           3673           3673       -2.10749       -2.16667       0.297087
           3674           3674       -2.27426       -2.33333       0.296985
           3675           3675       -2.44102           -2.5       0.296876
           3676           3676       -2.60778       -2.66667       0.296803
           3677           3677       -2.77453       -2.83333       0.296795
           3678           3678       -2.94127             -3       0.296778
           3679           3679       -3.10802       -3.16667       0.296785
           3680           3680       -3.27476       -3.33333       0.296776
           3681           3681       -3.44153           -3.5       0.296646
           3682           3682        -3.6083       -3.66667       0.296503
           3683           3683        -3.7751       -3.83333       0.296234
           3684           3684        -3.9419             -4       0.295969
           3685           3685        -4.1087       -4.16667       0.295679
           3686           3686       -4.27547       -4.33333       0.295509
           3687           3687       -4.44219           -4.5       0.295634
           3688           3688       -4.60893       -4.66667       0.295667
           3689           3689       -4.77568       -4.83333       0.295628
           3690           3690       -4.94245             -5       0.295513
           3691           3691       -5.10922       -5.16667       0.295339
           3692           3692       -5.27599       -5.33333       0.295206
           3693           3693       -5.44276           -5.5        0.29507
           3694           3694       -5.60954       -5.66667       0.294882
           3695           3695       -5.77632       -5.83333       0.294723
           3696           3696       -5.94309             -6       0.294576
           3697           3697       -6.10986       -6.16667       0.294418
           3698           3698       -6.27664       -6.33333       0.294252
           3699           3699        -6.4434           -6.5       0.294149
           3700           3700       -6.61017       -6.66667       0.294006
           3701           3701       -6.77695       -6.83333       0.293798
           3702           3702       -6.94374             -7       0.293553
           3703           3703       -7.11047       -7.16667       0.293642
           3704           3704       -7.27722       -7.33333       0.293609
           3705           3705       -7.44399           -7.5       0.293449
           3706           3706       -7.61077       -7.66667       0.293278
           3707           3707       -7.77755       -7.83333       0.293083
           3708           3708       -7.94432             -8       0.292917
           3709           3709       -8.11108       -8.16667       0.292816
           3710           3710       -8.27783       -8.33333       0.292771
           3711           3711       -8.44459           -8.5       0.292696
           3712           3712       -8.61135       -8.66667       0.292593
           3713           3713       -8.77812       -8.83333       0.292484
           3714           3714       -8.94488             -9       0.292387
           3715           3715       -9.11166       -9.16667       0.292179
           3716           3716       -9.27843       -9.33333       0.292017
           3717           3717       -9.44521           -9.5       0.291853
           3718           3718       -9.61198       -9.66667       0.291669
           3719           3719       -9.77875       -9.83333        0.29152
           3720           3720       -9.94551            -10       0.291476
           3721           3721       -10.1122       -10.1667       0.291498
           3722           3722        -10.279       -10.3333       0.291548
           3723           3723       -10.4458          -10.5       0.291384
           3724           3724       -10.6125       -10.6667       0.291282
           3725           3725       -10.7793       -10.8333       0.291193
           3726           3726        -10.946            -11       0.291174
           3727           3727       -11.1128       -11.1667       0.290759
           3728           3728       -11.2796       -11.3333       0.290482
           3729           3729       -11.4464          -11.5       0.290333
           3730           3730       -11.6132       -11.6667       0.290181
           3731           3731       -11.7799       -11.8333        0.29007
           3732           3732       -11.9467            -12       0.289954
           3733           3733       -12.1135       -12.1667       0.289849
           3734           3734       -12.2802       -12.3333       0.289737
           3735           3735        -12.447          -12.5       0.289652
           3736           3736       -12.6137       -12.6667       0.289542
           3737           3737       -12.7805       -12.8333       0.289411
           3738           3738       -12.9473            -13       0.289274
           3739           3739        -13.114       -13.1667       0.289123
           3740           3740       -13.2808       -13.3333       0.288985
           3741           3741       -13.4476          -13.5        0.28881
           3742           3742       -13.6143       -13.6667       0.288617
           3743           3743       -13.7811       -13.8333       0.288608
           3744           3744       -13.9478            -14       0.288547
           3745           3745       -14.1146       -14.1667       0.288452
           3746           3746       -14.2814       -14.3333       0.288249
           3747           3747       -14.4482          -14.5       0.288053
           3748           3748       -14.6149       -14.6667        0.28787
           3749           3749       -14.7817       -14.8333       0.287677
           3750           3750       -14.9485            -15        0.28747
           3751           3751       -15.1153       -15.1667       0.287268
           3752           3752        -15.282       -15.3333       0.287085
           3753           3753       -15.4488          -15.5       0.286901
           3754           3754       -15.6156       -15.6667         0.2867
           3755           3755       -15.7823       -15.8333       0.286531
           3756           3756       -15.9491            -16       0.286489
           3757           3757       -16.1159       -16.1667       0.286377
           3758           3758       -16.2826       -16.3333       0.286273
           3759           3759       -16.4494          -16.5       0.286179
           3760           3760       -16.6161       -16.6667       0.286075
           3761           3761       -16.7829       -16.8333       0.285969
           3762           3762       -16.9496            -17       0.285879
           3763           3763       -17.1164       -17.1667        0.28583
           3764           3764       -17.2832       -17.3333       0.285564
           3765           3765         -17.45          -17.5       0.285329
           3766           3766       -17.6167       -17.6667       0.285281
           3767           3767       -17.7834       -17.8333       0.285275
           3768           3768       -17.9503            -18       0.284767
           3769           3769        -18.117       -18.1667       0.284722
           3770           3770       -18.2838       -18.3333       0.284726
           3771           3771       -18.4505          -18.5       0.284753
           3772           3772       -18.6173       -18.6667        0.28454
           3773           3773        -18.784       -18.8333       0.284426
           3774           3774       -18.9508            -19       0.284443
           3775           3775       -19.1176       -19.1667       0.284087
           3776           3776       -19.2844       -19.3333       0.283344
           3777           3777       -19.4514          -19.5       0.282156
           3778           3778       -19.6184       -19.6667       0.280506
           3779           3779       -19.7854       -19.8333       0.278758
           3780           3780       -19.9529            -20        0.27463
           3781           3781       -19.9539            -20       0.268709
           3782           3782       -19.9557            -20       0.258243
           3783           3783        -19.958            -20       0.244981
           3784           3784        -19.961            -20       0.227123
           3785           3785       -19.9642            -20       0.208371
           3786           3786       -19.9675            -20       0.189396
           3787           3787       -19.9708            -20       0.170374
           3788           3788       -19.9738            -20       0.152446
           3789           3789       -19.9767            -20       0.135492
           3790           3790       -19.9794            -20       0.119985
           3791           3791       -19.9819            -20       0.105404
           3792           3792        -19.984            -20      0.0930564
           3793           3793        -19.986            -20      0.0818034
           3794           3794       -19.9877            -20      0.0716271
           3795           3795       -19.9893            -20      0.0624293
           3796           3796       -19.9905            -20      0.0552739
           3797           3797       -19.9916            -20      0.0487719
           3798           3798       -19.9926            -20      0.0431209
           3799           3799       -19.9935            -20      0.0376885
           3800           3800       -19.9942            -20      0.0338533
           3801           3801       -19.9948            -20      0.0304728
           3802           3802       -19.9953            -20       0.027477
           3803           3803       -19.9957            -20      0.0249366
           3804           3804       -19.9961            -20      0.0228636
           3805           3805       -19.9964            -20      0.0212003
           3806           3806       -19.9966            -20      0.0195823
           3807           3807       -19.9969            -20      0.0179404
           3808           3808       -19.9971            -20      0.0170122
           3809           3809       -19.9972            -20      0.0164081
           3810           3810       -19.9973            -20       0.015825
           3811           3811       -19.9974            -20      0.0151709
           3812           3812       -19.9974            -20      0.0150097
           3813           3813       -19.9974            -20      0.0148716
           3814           3814       -19.9975            -20      0.0147501
           3815           3815       -19.9975            -20      0.0146262
           3816           3816       -19.9975            -20      0.0144539
           3817           3817       -19.9975            -20      0.0144184
           3818           3818       -19.9975            -20       0.014695
           3819           3819       -19.9974            -20      0.0149279
           3820           3820       -19.9975            -20      0.0148544
           3821           3821       -19.9975            -20      0.0146913
           3822           3822       -19.9975            -20      0.0145978
           3823           3823       -19.9975            -20       0.014491
           3824           3824       -19.9975            -20       0.014386
           3825           3825       -19.9975            -20      0.0144651
           3826           3826       -19.9975            -20      0.0145358
           3827           3827       -19.9975            -20      0.0146201
           3828           3828       -19.9975            -20      0.0146895
           3829           3829       -19.9974            -20      0.0153023
           3830           3830       -19.9974            -20      0.0153423
           3831           3831       -19.9974            -20      0.0152661
           3832           3832       -19.9974            -20      0.0151495
           3833           3833       -19.9974            -20      0.0152402
           3834           3834       -19.9973            -20      0.0154953
           3835           3835       -19.9973            -20      0.0155663
           3836           3836       -19.9973            -20      0.0156193
           3837           3837       -19.9973            -20      0.0156287
           3838           3838       -19.9973            -20       0.015664
           3839           3839       -19.9973            -20      0.0156958
           3840           3840       -19.9973            -20      0.0157103
           3841           3841       -19.9973            -20      0.0156778
           3842           3842       -19.9973            -20      0.0156618
           3843           3843       -19.9973            -20      0.0156527
           3844           3844       -19.9973            -20      0.0156442
           3845           3845       -19.9973            -20      0.0155871
           3846           3846       -19.9973            -20      0.0157143
           3847           3847       -19.9973            -20      0.0158066
           3848           3848       -19.9973            -20      0.0155454
           3849           3849       -19.9973            -20       0.015693
           3850           3850       -19.9973            -20        0.01579
           3851           3851       -19.9973            -20      0.0158985
           3852           3852       -19.9973            -20      0.0159988
           3853           3853       -19.9972            -20      0.0163113
           3854           3854       -19.9972            -20      0.0164905
           3855           3855       -19.9972            -20       0.016331
           3856           3856       -19.9972            -20      0.0162892
           3857           3857       -19.9972            -20      0.0163064
           3858           3858       -19.9972            -20      0.0162842
           3859           3859       -19.9972            -20      0.0161448
           3860           3860       -19.9973            -20      0.0158852
           3861           3861       -19.9972            -20      0.0164031
           3862           3862       -19.9972            -20      0.0164377
           3863           3863       -19.9972            -20      0.0162552
           3864           3864       -19.9973            -20      0.0159674
           3865           3865       -19.9972            -20      0.0160593
           3866           3866       -19.9972            -20      0.0161569
           3867           3867       -19.9972            -20      0.0162198
           3868           3868       -19.9972            -20      0.0162614
           3869           3869       -19.9972            -20      0.0162338
           3870           3870       -19.9972            -20      0.0162428
           3871           3871       -19.9972            -20      0.0162324
           3872           3872       -19.9972            -20      0.0161445
           3873           3873       -19.9973            -20      0.0160163
           3874           3874       -19.9973            -20      0.0158961
           3875           3875       -19.9973            -20      0.0159319
           3876           3876       -19.9972            -20      0.0162769
           3877           3877       -19.9972            -20      0.0162411
           3878           3878       -19.9972            -20      0.0161617
           3879           3879       -19.9972            -20      0.0161027
           3880           3880       -19.9972            -20      0.0160852
           3881           3881       -19.9972            -20      0.0162025
           3882           3882       -19.9972            -20      0.0162938
           3883           3883       -19.9972            -20      0.0161785
           3884           3884       -19.9972            -20      0.0161235
           3885           3885       -19.9972            -20      0.0161606
           3886           3886       -19.9972            -20      0.0161492
           3887           3887       -19.9972            -20      0.0161333
           3888           3888       -19.9972            -20      0.0161001
           3889           3889       -19.9973            -20      0.0160176
           3890           3890       -19.9972            -20      0.0161248
           3891           3891       -19.9972            -20      0.0163626
           3892           3892       -19.9972            -20      0.0165547
           3893           3893       -19.9972            -20      0.0164543
           3894           3894       -19.9972            -20       0.016244
           3895           3895       -19.9972            -20      0.0160657
           3896           3896       -19.9973            -20      0.0159079
           3897           3897       -19.9973            -20      0.0157381
           3898           3898       -19.9973            -20       0.015651
           3899           3899       -19.9973            -20      0.0156656
           3900           3900       -19.9973            -20      0.0157464
           3901           3901       -19.9973            -20      0.0158905
           3902           3902       -19.9973            -20       0.016021
           3903           3903       -19.9972            -20        0.01616
           3904           3904       -19.9972            -20      0.0163017
           3905           3905       -19.9972            -20      0.0163493
           3906           3906       -19.9972            -20      0.0162859
           3907           3907       -19.9972            -20      0.0162367
           3908           3908       -19.9972            -20      0.0161825
           3909           3909       -19.9972            -20      0.0161177
           3910           3910       -19.9972            -20        0.01606
           3911           3911       -19.9972            -20      0.0161171
           3912           3912       -19.9972            -20      0.0163855
           3913           3913       -19.9972            -20      0.0164448
           3914           3914       -19.9972            -20      0.0163099
           3915           3915       -19.9972            -20      0.0161952
           3916           3916       -19.9972            -20      0.0161004
           3917           3917       -19.9973            -20      0.0160142
           3918           3918       -19.9973            -20      0.0159658
           3919           3919       -19.9972            -20      0.0161509
           3920           3920       -19.9972            -20      0.0163101
           3921           3921       -19.9972            -20      0.0164579
           3922           3922       -19.9972            -20      0.0161542
           3923           3923       -19.9973            -20      0.0158449
           3924           3924       -19.9973            -20      0.0156487
           3925           3925       -19.9973            -20      0.0156873
           3926           3926       -19.9972            -20      0.0161175
           3927           3927       -19.9972            -20      0.0160952
           3928           3928       -19.9973            -20      0.0159697
           3929           3929       -19.9973            -20      0.0158099
